GameId	Region	GameTitle	Link	zRIFId	ContentId	Firmware
PCSG01179	JP	キャサリン・フルボディ　PS Store限定スペシャルテーマ	http://zeus.dl.playstation.net/cdn/JP0005/PCSG01179_00/JP0005-PCSG01179_00-THEME00000000006_bg_1_80fe55ea4bf7edfe1cb383861fff46e5d7eb5e23.pkg	KO5ifR1dQ+d7BYCshdhiaGhuCbI/xMPV1xVhpxk+/2nJb7DTmd6i9W2LZvH035MyRmN8cAMAGSYTcAAA	JP0005-PCSG01179_00-THEME00000000006	3.5
PCSG01179	JP	キャサリン・フルボディ　グラマラスエディション特典テーマ	http://zeus.dl.playstation.net/cdn/JP0005/PCSG01179_00/JP0005-PCSG01179_00-THEME00000000008_bg_1_5ef2c7fcb51249e7b97acd2b639dd68c88d398ae.pkg	KO5ifR1dQ+d7BYCshdhiaGhuCbI/xMPV1xVhpwU+/x0waStk+3HTroszxeax2Vv30Rgf3AAAL4cTeAAA	JP0005-PCSG01179_00-THEME00000000008	3.5
PCSG01185	JP	ナツイロココロログ テーマ	http://zeus.dl.playstation.net/cdn/JP0746/PCSG01185_00/JP0746-PCSG01185_00-ROROLOG00000THEM_bg_1_e181bdf5f4fd3cff96c8826168e436e54355b10c.pkg	KO5ifR1dQ+d7BRiYm5hBbDE0tDAF2R/kH+Tv4w+xNcTD1Ref/8oMHm6a9evy1kVWAp513+dMHY3xwQ0AW+kV6AAA	JP0746-PCSG01185_00-ROROLOG00000THEM	3.5
PCSG01211	JP	Kin'iro no Corda: 15th Anniversary Theme 1	http://zeus.dl.playstation.net/cdn/JP0106/PCSG01211_00/JP0106-PCSG01211_00-CORDA15THTHEME01_bg_1_10d76331de30d5e5f87608faec95c23c3d9d6c62.pkg	KO5ifR1dQ+d7BRgYGphBbDE0MjQE2e/sH+TiaGga4hHi4erramCIz3/9Ddo1LFIM7exXnsYxXlG7OhrjgxsAAFkgEuoA	JP0106-PCSG01211_00-CORDA15THTHEME01	3.5
PCSG01211	JP	Kin'iro no Corda: 15th Anniversary Theme 2	http://zeus.dl.playstation.net/cdn/JP0106/PCSG01211_00/JP0106-PCSG01211_00-CORDA15THTHEME02_bg_1_cc71c2c7bb11177de60173c952018b33ac870654.pkg	KO5ifR1dQ+d7BRgYGphBbDE0MjQE2e/sH+TiaGga4hHi4erramCEz3/yny5yfTfap3/7+dYZ9ZufaIzG+OAGAGI7FfEA	JP0106-PCSG01211_00-CORDA15THTHEME02	3.5
PCSG01211	JP	Kin'iro no Corda: 15th Anniversary Theme 3	http://zeus.dl.playstation.net/cdn/JP0106/PCSG01211_00/JP0106-PCSG01211_00-CORDA15THTHEME03_bg_1_9de2995d2ac57adec741a36c6640f0107cdaf957.pkg	KO5ifR1dQ+d7BRgYGphBbDE0MjQE2e/sH+TiaGga4hHi4erramCMz3/XL2yoTk1OrTfWMP3N985m22iMD24AAC+VFJoA	JP0106-PCSG01211_00-CORDA15THTHEME03	3.5
PCSG01211	JP	Kin'iro no Corda: 15th Anniversary Theme 4	http://zeus.dl.playstation.net/cdn/JP0106/PCSG01211_00/JP0106-PCSG01211_00-CORDA15THTHEME04_bg_1_f33058728b89f80e6f9e4e41273b9ffae56aa473.pkg	KO5ifR1dQ+d7BRgYGphBbDE0MjQE2e/sH+TiaGga4hHi4erramCCz387HS1us725rjHlQ9vm25xH1o7G+OAGAPt+FbQA	JP0106-PCSG01211_00-CORDA15THTHEME04	3.5
PCSG01235	JP	ノラと皇女と野良猫ハート2 テーマ	http://zeus.dl.playstation.net/cdn/JP0549/PCSG01235_00/JP0549-PCSG01235_00-NORATOTO2TH00001_bg_1_851261fcbbddc9faa1ca2550dcd438b6dcd3f0ee.pkg	KO5ifR1dQ+d7BRiYmlhCbDE0MjYF2e/nH+QY4h/ibxTiAbYTn//+VlmWHb95Yan/hBVaB1auuj8a44MbAABfBRaG	JP0549-PCSG01235_00-NORATOTO2TH00001	3.5
PCSG90218	JP	UPPERS テーマ	http://zeus.dl.playstation.net/cdn/JP0507/PCSG90218_00/JP0507-PCSG90218_00-00000000THEME001_bg_1_c403116829ac964b71b2a20c35d33745169ca00f.pkg	KO5ifR1dQ+d7BQAtNQfbYmlgZGgBsh9mWYiHqy/QLkN8/pNTz/Q5+dg0Wy6q6szknyerRmN8cAMArzkTzQAA	JP0507-PCSG90218_00-00000000THEME001	3.5
PCSG90218	JP	UPPERS テーマ MEN'S ver.	http://zeus.dl.playstation.net/cdn/JP0507/PCSG90218_00/JP0507-PCSG90218_00-00000000THEME002_bg_1_30e3fd26c2b712246557010fb2ea27d9cda6947d.pkg	KO5ifR1dQ+d7BQAtNQfbYmlgZGgBsh9mWYiHqy/QLiN8/hMXqawKYNt/QX1FVKTLs8Cg0Rgf3AAAN5USTQAA	JP0507-PCSG90218_00-00000000THEME002	3.5
PCSG90218	JP	UPPERSテーマ QUEEN ver.	http://zeus.dl.playstation.net/cdn/JP0507/PCSG90218_00/JP0507-PCSG90218_00-00000000THEME003_bg_1_397e29bb23e44f71c267274218f00e66b94f3d56.pkg	KO5ifR1dQ+d7BQAtNQfbYmlgZGgBsh9mWYiHqy/QLmN8/jN9LV9w4Z75HhnJYBW2ibpnRmN8cAMAorgSiAAA	JP0507-PCSG90218_00-00000000THEME003	3.5
CUSA07581	EU	Atelier Firis: Custom Theme B	MISSING	MISSING	EP4108-CUSA07581_00-FIRISTHEMEB00000	
PCSB00713	EU	J-Stars Victory VS+ Themes	http://zeus.dl.playstation.net/cdn/EP0700/PCSB00713_00/EP0700-PCSB00713_00-ETH0000000000001_bg_1_515ba0146682014eecb2903f40dd8c01fc0abe32.pkg	MISSING	EP0700-PCSB00713_00-ETH0000000000001	0
PCSB00751	EU	Hyperdimension Neptunia ReBirth3 - Custom Theme	http://zeus.dl.playstation.net/cdn/EP0031/PCSB00751_00/EP0031-PCSB00751_00-PSVITATHEME00001_bg_1_d986b0cb531fecab470176e07ad47eb1814b16da.pkg	KO5ifR1dQ+e7BgDtN4SqNjc1BNkfEBzmGeIY4uHq6wq2E5//Cr/ueLV2z4E7MvEb66T4c36PxvjgBgBO1hXf	EP0031-PCSB00751_00-PSVITATHEME00001	3.5
PCSB00751	EU	Hyperdimension Neptunia ReBirth3 - CPU Custom Theme	MISSING	MISSING	EP0031-PCSB00751_00-PSVITATHEME00002	
PCSB00751	EU	Hyperdimension Neptunia ReBirth3 - CPU Candidate Custom Theme	MISSING	MISSING	EP0031-PCSB00751_00-PSVITATHEME00003	
PCSB00788	EU	Danganronpa Another Episode: Ultra Despair Girls Theme	http://zeus.dl.playstation.net/cdn/EP1063/PCSB00788_00/EP1063-PCSB00788_00-ETH0000000000156_bg_1_1527135a242e38e43ca2a7bf65489354106a9d6c.pkg	KO5ifR1dQ+e7BhgamBlDVZtbWIDsdw3xQLLR1Ayf/95617IzWGRufc1zu/LIyqf3RmN8cAMAjX8UVwAA	EP1063-PCSB00788_00-ETH0000000000156	3.5
PCSB00882	EU	SENRAN KAGURA ESTIVAL VERSUS Gessen Girls' Academy Theme	MISSING	MISSING	EP4492-PCSB00882_00-00000000THEME001	
PCSB00882	EU	SENRAN KAGURA ESTIVAL VERSUS Hebijo Clandestine Girls' Academy	MISSING	MISSING	EP4492-PCSB00882_00-00000000THEME003	
PCSB00882	EU	SENRAN KAGURA ESTIVAL VERSUS Hanzo National Academy Theme	MISSING	MISSING	EP4492-PCSB00882_00-PSVTHEME00000002	
PCSB00882	EU	SENRAN KAGURA ESTIVAL VERSUS Homura's Crimson Squad Theme	MISSING	MISSING	EP4492-PCSB00882_00-PSVTHEME00000004	
PCSB00882	EU	SENRAN KAGURA ESTIVAL VERSUS Overseers of the Festival Theme	MISSING	MISSING	EP4492-PCSB00882_00-PSVTHEME00000005	
PCSB00882	EU	SENRAN KAGURA ESTIVAL VERSUS Theme Set Vol.2	MISSING	MISSING	EP4492-PCSB00882_00-PSVTHEMEBUNDLE01	
PCSB00927	EU	THE LAST BLADE 2 THEME	http://zeus.dl.playstation.net/cdn/EP0576/PCSB00927_00/EP0576-PCSB00927_00-ETH0000000000368_bg_1_5c2e8b94d6e6f1af2e1cd565b001204855cb07f5.pkg	KO5ifR1dQ+e7BhiYmptBVVsamYPsdw3xQNhobGaBz39TP7Eo31cMvHdW+GTiJOdN9aMxPrgBAJ0cE78A	EP0576-PCSB00927_00-ETH0000000000368	3.5
PCSB00951	EU	WORLD OF FINAL FANTASY – Teema	http://zeus.dl.playstation.net/cdn/EP0082/PCSB00951_00/EP0082-PCSB00951_00-WORLDOFFFTHEME02_bg_1_383a436600f8f99dcd4f1aa2847b133dab574c34.pkg	MISSING	EP0082-PCSB00951_00-WORLDOFFFTHEME02	3.5
PCSB00977	EU	NEPTUNE VS SEGA HARD GIRLS THEME	MISSING	MISSING	EP0031-PCSB00977_00-ETH0000000000580	
PCSB00983	EU	MOBILE SUIT GUNDAM EXTREME VS-FORCE - PSVITA Theme 1	http://zeus.dl.playstation.net/cdn/EP0700/PCSB00983_00/EP0700-PCSB00983_00-VSTATHEME0000001_bg_1_a47d2901021459d358af6ea0c8ebc43dcb179b4c.pkg	KO5ifR1dQ+e7BoBcAlVtaWEMsj8sOMQxxMPV1xVqJz7/fShdcb9T8DmzIv/+ngNVN4JGY3xwAwBZNBS4	EP0700-PCSB00983_00-VSTATHEME0000001	3.5
PCSB00983	EU	MOBILE SUIT GUNDAM EXTREME VS-FORCE - PSVITA Theme 2	http://zeus.dl.playstation.net/cdn/EP0700/PCSB00983_00/EP0700-PCSB00983_00-VSTATHEME0000002_bg_1_685138a6e3e1a854f1200b636e204a139ca309e2.pkg	KO5ifR1dQ+e7BoBcAlVtaWEMsj8sOMQxxMPV1xVipxE+/z1RDVk+eW/p+Yo//+/F7No7ZzTGBzcAALMTFsIA	EP0700-PCSB00983_00-VSTATHEME0000002	3.5
PCSB00986	EU	Odin Sphere Leifthrasir Theme	MISSING	MISSING	EP1063-PCSB00986_00-ETH0000000000587	
PCSB01011	EU	VALKYRIE DRIVE -BHIKKHUNI- Theme	MISSING	MISSING	EP4293-PCSB01011_00-ETH0000000000593	
PCSB01011	EU	VALKYRIE DRIVE -BHIKKHUNI- Theme (Bikini Party Edition)	MISSING	MISSING	EP4293-PCSB01011_00-ETH0000000000841	
PCSB01020	EU	GAROU: MARK OF THE WOLVES THEME	http://zeus.dl.playstation.net/cdn/EP0576/PCSB01020_00/EP0576-PCSB01020_00-ETH0000000000591_bg_1_137f323738550e8806b3e61c497ddf9cd1fca8c3.pkg	KO5ifR1dQ+e7BhiYmptBVBsaGIHtdw3xQNhoammIz39nvbTuMliaLy6Zc2qD/6rSoNEYH9wAAL6xEzwA	EP0576-PCSB01020_00-ETH0000000000591	3.5
PCSB01030	EU	Male Character Original Theme Set	MISSING	MISSING	EP4492-PCSB01030_00-ETH00PSVFEBDL001	
PCSB01030	EU	Female Character Original Theme Set	MISSING	MISSING	EP4492-PCSB01030_00-ETH00PSVFEBDL002	
PCSB01030	EU	Complete Character Original Theme Set	MISSING	MISSING	EP4492-PCSB01030_00-ETH00PSVFEBDL003	
PCSB01030	EU	Nero Claudius Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA101	
PCSB01030	EU	Tamamo no Mae Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA102	
PCSB01030	EU	Altera Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA103	
PCSB01030	EU	Nameless Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA104	
PCSB01030	EU	Li Shuwen Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA105	
PCSB01030	EU	Gawain Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA106	
PCSB01030	EU	Cu Chulainn Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA107	
PCSB01030	EU	Karna Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA108	
PCSB01030	EU	Medusa Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA109	
PCSB01030	EU	Lu Bu Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA110	
PCSB01030	EU	Elizabeth Bathory Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA111	
PCSB01030	EU	Artoria Pendragon Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA112	
PCSB01030	EU	Iskandar Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA113	
PCSB01030	EU	Jeanne D'Arc Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA114	
PCSB01030	EU	Archimedes Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA115	
PCSB01030	EU	Gilgamesh Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA116	
PCSB01030	EU	Male Hero Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA117	
PCSB01030	EU	Female Hero Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA118	
PCSB01030	EU	Fate/EXTELLA: The Umbral Star Exclusive Original Theme	http://zeus.dl.playstation.net/cdn/EP4492/PCSB01030_00/EP4492-PCSB01030_00-PSVTHEMEEXCLUSIV_bg_1_e961c0a86a9b2e77c1c35a3306c97abdf4e3d6c1.pkg	KO5ifR1dQ+e7BpiYWBpBVBsCXQKyPyA4LMTD1dfVNcLZJzTYMwyf/x4uEjq0K8hlg/aWtGXruGoiR2N8cAMAEIwVEQAA	EP4492-PCSB01030_00-PSVTHEMEEXCLUSIV	3.5
PCSB01032	EU	Hakuoki: Kyoto Winds - Theme Bundle	MISSING	MISSING	EP0031-PCSB01032_00-KAZEBUNDLE000001	
PCSB01032	EU	Hakuoki: Kyoto Winds - Chibi Character Theme	http://zeus.dl.playstation.net/cdn/EP0031/PCSB01032_00/EP0031-PCSB01032_00-KAZETHEME0000000_bg_1_5ffd4a66a6742c1d8176c98fd54bbb11fe867915.pkg	KO5ifR1dQ+e7BgDtN4SoNjQwNgLZ7+0Y5Rri4errCrUUn//yfdd27plxpf2XYuJ9zTkr14/G+OAGAF5/FV0A	EP0031-PCSB01032_00-KAZETHEME0000000	3.5
PCSB01032	EU	Hakuoki: Kyoto Winds - Theme: Toshizo Hijikata	MISSING	MISSING	EP0031-PCSB01032_00-KAZETHEME0000001	
PCSB01032	EU	Hakuoki: Kyoto Winds - Theme: Souji Okita	MISSING	MISSING	EP0031-PCSB01032_00-KAZETHEME0000002	
PCSB01032	EU	Hakuoki: Kyoto Winds - Theme: Hajime Saito	MISSING	MISSING	EP0031-PCSB01032_00-KAZETHEME0000003	
PCSB01032	EU	Hakuoki: Kyoto Winds - Theme: Heisuke Toudou	MISSING	MISSING	EP0031-PCSB01032_00-KAZETHEME0000004	
PCSB01032	EU	Hakuoki: Kyoto Winds - Theme: Sanosuke Harada	MISSING	MISSING	EP0031-PCSB01032_00-KAZETHEME0000005	
PCSB01032	EU	Hakuoki: Kyoto Winds - Theme: Shinpachi Nagakura	MISSING	MISSING	EP0031-PCSB01032_00-KAZETHEME0000006	
PCSB01032	EU	Hakuoki: Kyoto Winds - Theme: Keisuke Sanan	MISSING	MISSING	EP0031-PCSB01032_00-KAZETHEME0000007	
PCSB01032	EU	Hakuoki: Kyoto Winds - Theme: Susumu Yamazaki	MISSING	MISSING	EP0031-PCSB01032_00-KAZETHEME0000008	
PCSB01032	EU	Hakuoki: Kyoto Winds - Theme: Hachiro Iba	MISSING	MISSING	EP0031-PCSB01032_00-KAZETHEME0000009	
PCSB01032	EU	Hakuoki: Kyoto Winds - Theme: Kazue Souma	MISSING	MISSING	EP0031-PCSB01032_00-KAZETHEME0000010	
PCSB01032	EU	Hakuoki: Kyoto Winds - Theme: Ryouma Sakamoto	MISSING	MISSING	EP0031-PCSB01032_00-KAZETHEME0000011	
PCSB01032	EU	Hakuoki: Kyoto Winds - Theme: Chikage Kazama	MISSING	MISSING	EP0031-PCSB01032_00-KAZETHEME0000012	
PCSB01032	EU	Hakuoki: Kyoto Winds - Theme: Wind Scroll	MISSING	MISSING	EP0031-PCSB01032_00-KAZETHEME0000013	
PCSB01039	EU	Touhou Genso Wanderer PlayStation Vita Theme	http://zeus.dl.playstation.net/cdn/EP1063/PCSB01039_00/EP1063-PCSB01039_00-ETH0000000001004_bg_1_7e5bf27d94ddab118ae8608bd691f16345ca1fac.pkg	KO5ifR1dQ+e7BhgamBlDVBsaGFuC7HcN8UBYCHQZPv85qx1TX/xm+/pZYTnVVdd9AkZjfHADAKbQE8gA	EP1063-PCSB01039_00-ETH0000000001004	3.5
PCSB01059	EU	Mary Skelter: Nightmares - Dengeki Original Theme	http://zeus.dl.playstation.net/cdn/EP0031/PCSB01059_00/EP0031-PCSB01059_00-ADDCONTENTDLC006_bg_1_8b96e458c55554b6484982e510301005c3599c80.pkg	KO5ifR1dQ+e7BgDtN4SoNjQwtUSy39UvxMUHaLYZPv991pluHDGnuC2zbp5d6++jM0djfHADAAtuFSMA	EP0031-PCSB01059_00-ADDCONTENTDLC006	3.5
PCSB01059	EU	Mary Skelter: Nightmares - Original Theme	http://zeus.dl.playstation.net/cdn/EP0031/PCSB01059_00/EP0031-PCSB01059_00-ADDCONTENTDLC010_bg_1_537f18ffdec164560e5e8d9afa2ff39b8864008e.pkg	KO5ifR1dQ+e7BgDtN4SoNjQwtUSy39UvxMXHGSiKz3+/1mo8OKo3QcpdRM8mbI5o2miMD24AAMv0EyUA	EP0031-PCSB01059_00-ADDCONTENTDLC010	3.5
PCSB01090	EU	Valkyria Revolution: Vanargand Theme	http://zeus.dl.playstation.net/cdn/EP0177/PCSB01090_00/EP0177-PCSB01090_00-ETH0000000001339_bg_1_4a4ca4c89dffe766c5624adc3033d0b199eedd16.pkg	KO5ifR1dQ+e7BhgYmptDVBsaWILtdw3xQFhobGyJz3+H6/ILK6PkpqY7nZkic+TFzNEYH9wAAL9RE9cA	EP0177-PCSB01090_00-ETH0000000001339	3.5
PCSB01094	EU	Operation Babel: New Tokyo Legacy Theme	http://zeus.dl.playstation.net/cdn/EP1063/PCSB01094_00/EP1063-PCSB01094_00-OPBCUSTOMTHEME00_bg_1_3c3e13b36b1b69e8eb66cf90d6a768b71b2bc48b.pkg	KO5ifR1dQ+e7BhgamBlDVBsaWJqA7PcPcHIODQ7x9w3xcPUFWobPf+FNb58bhfjq9XDeTpB5bLFsNMYHNwAAvWQUTgAA	EP1063-PCSB01094_00-OPBCUSTOMTHEME00	3.5
PCSB01095	EU	A Rose in the Twilight PlayStation Vita Theme 4	http://zeus.dl.playstation.net/cdn/EP1063/PCSB01095_00/EP1063-PCSB01095_00-ETH0000000000844_bg_1_bbef24f3a6a4a34c7c74c1a88b87ee88d7df2de1.pkg	KO5ifR1dQ+e7BhgamBlDVBsaWJqC7HcN8UDYaGFigs9/AYYJb9Q/NC8LVm9QuKzHVDQa44MbAABbhhJi	EP1063-PCSB01095_00-ETH0000000000844	3.5
PCSB01095	EU	A Rose in the Twilight PlayStation Vita Theme 1	http://zeus.dl.playstation.net/cdn/EP1063/PCSB01095_00/EP1063-PCSB01095_00-ETH0000000000846_bg_1_bb0f74a75d5fb49e28edbbefe31dd3dfc67aa97c.pkg	KO5ifR1dQ+e7BhgamBlDVBsaWJqC7HcN8UDYaGFihs9/1v2vtqsf2RP2d8ch99Z3n/+MxvjgBgDUlxZQ	EP1063-PCSB01095_00-ETH0000000000846	3.5
PCSB01095	EU	A Rose in the Twilight PlayStation Vita Theme 2	http://zeus.dl.playstation.net/cdn/EP1063/PCSB01095_00/EP1063-PCSB01095_00-ETH0000000000847_bg_1_788d71a732265412e17ad2299fbfaf40b255a193.pkg	KO5ifR1dQ+e7BhgamBlDVBsaWJqC7HcN8UDYaGFijs9/3tv3ur9L+CMlkpRq4/Q/u240xgc3AAAhOBN0	EP1063-PCSB01095_00-ETH0000000000847	3.5
PCSB01095	EU	A Rose in the Twilight PlayStation Vita Theme 3	http://zeus.dl.playstation.net/cdn/EP1063/PCSB01095_00/EP1063-PCSB01095_00-ETH0000000000848_bg_1_e5fab7ab596297351228a5a87aad33b2e992f573.pkg	KO5ifR1dQ+e7BhgamBlDVBsaWJqC7HcN8UDYaGFigc9/sxdvX/1IKTt7Zs7Zox+jCuVHY3xwAwA5URS2	EP1063-PCSB01095_00-ETH0000000000848	3.5
PCSB01103	EU	The Caligula Effect Theme	http://zeus.dl.playstation.net/cdn/EP2475/PCSB01103_00/EP2475-PCSB01103_00-ETH0000000001080_bg_1_999c45b5b93ed527f827e4aabb463e3fb4048ec8.pkg	KO5ifR1dQ+e7BhiZmJtCVBsaGhiD7HcN8UBYaGBhgM9/3ELBGb4NLBd260pE3FPkHo3wQQ4AX1AQmAAA	EP2475-PCSB01103_00-ETH0000000001080	3.5
PCSB01124	EU	Dragons Online Sheep Theme	MISSING	MISSING	EP8949-PCSB01124_00-ETH0000000001065	
PCSB01129	EU	Touhou Kobuto V: Burst Battle Theme 1	MISSING	MISSING	EP1063-PCSB01129_00-KBTVTHEME0000001	
PCSB01129	EU	Touhou Kobuto V: Burst Battle Theme 2	MISSING	MISSING	EP1063-PCSB01129_00-KBTVTHEME0000002	
PCSB01129	EU	Touhou Kobuto V: Burst Battle Theme 3	MISSING	MISSING	EP1063-PCSB01129_00-KBTVTHEME0000003	
PCSB01129	EU	Touhou Kobuto V: Burst Battle Theme 4	http://zeus.dl.playstation.net/cdn/EP1063/PCSB01129_00/EP1063-PCSB01129_00-KBTVTHEMEF000003_bg_1_1f2ea871c7eb388113f7b2403e1250bc6cd7d25a.pkg	KO5ifR1dQ+e7BhgamBlDVBsaGlmC7Pd2CgkL8XD1dXUD22mMz3/d+11+q06fpOt/XiCH1f/fvdEYH9wAAJcmFEQA	EP1063-PCSB01129_00-KBTVTHEMEF000003	3.5
PCSB01145	EU	Utawarerumono: Mask of Truth Theme 1	MISSING	MISSING	EP2475-PCSB01145_00-ETH0000000001541	
PCSF00001	EU	Uncharted: Golden Abyss Theme	http://zeus.dl.playstation.net/cdn/EP9000/PCSF00001_00/ZoRByXwPLuQYAZVmLLuIvoeOqugMBCZLKDufifXBPNuBIXpcxlpkUgrtjfxzPCaT.pkg	KO5ifR1dQ+e7BlgimWZgCLI/1N0xzDPEMcTD1RdklQE+/yWnmCVkNX046hxurRRWpOU+GuODGwAAMZQSzAAA	EP9000-PCSF00001_00-UGAVITATHEME0000	0
PCSF00012	EU	Uncharted: Golden Abyss theme	http://zeus.dl.playstation.net/cdn/EP9000/PCSF00012_00/QrpaSpXugMiNnDuDtKJtJfYzqTWzNJwfIGBJEPTCvXjpINuvUPJZHmvCHdjHezSc.pkg	KO5ifR1dQ+e7BlgimWZoBLI/1N0xzDPEMcTD1RdklQE+/z0Pm9coIrFRji0zrfVVyMw7ozE+uAEAMAUUBAAA	EP9000-PCSF00012_00-UGAVITATHEME0000	0
PCSF00214	EU	Tearaway Theme	http://zeus.dl.playstation.net/cdn/EP9000/PCSF00214_00/IEIiIafoKlSYhyJZlZCSAbORbuRxZwwpPolDEnMZfiSkKSMIXZXCmfBittuWlhbQ.pkg	KO5ifR1dQ+e7BlgiTDMyNAHZH+Lh6uuKsNMAn/++pYXGHm3JXpswWVjYkZPlxGiMD24AAJrSEoEA	EP9000-PCSF00214_00-THEME00000000000	0
PCSF00352	EU	Destiny of Spirits: Dragons Summit Theme	http://zeus.dl.playstation.net/cdn/EP9000/PCSF00352_00/IshFTOTDnqxfCIcEVBNxhhgXBJfcooKSHumfIwzSwetAVLpJUlNjmrbuoZKdqSLE.pkg	KO5ifR1dQ+e7BlgiTDM2NQLZ7xoegLDRwMgUn//uRO17vrdSp/5ijbZfGuu07NEYH9wAAJKkE7QA	EP9000-PCSF00352_00-EWP0000000000025	0
PCSF00352	EU	Destiny of Spirits: Friend in Need Theme	http://zeus.dl.playstation.net/cdn/EP9000/PCSF00352_00/wiTFsXtZFGsGVeTbFxNfyzmojKIRmrxbZTdRtxkVtraiGSwazKMrhrsQGhJNZLIw.pkg	KO5ifR1dQ+e7BlgiTDM2NQLZ7xoegLDRwMgMn//4t9jqy+kydtSJu0s16gr6jsb44AYAD3cPzAAA	EP9000-PCSF00352_00-EWP0000000000026	0
PCSF00352	EU	Destiny of Spirits: Maidens of War - Avatar and Theme Bundle (27)	http://zeus.dl.playstation.net/cdn/EP9000/PCSF00352_00/zwIIdMhkHjJoeUPEWJIUnbwXOaLqwDEuexnDUEDQvCdKYEjaTaNmJQOfoOwRqAbZ.pkg	KO5ifR1dQ+e7BlgiTDM2NQLZ7xoegLDRwMgcn/+atvIfKzqygzNdtjnH9diU36MxPrgBAMIDE9gA	EP9000-PCSF00352_00-EWP0000000000027	0
PCSF00446	EU	Freedom Wars Panopticon Premium Theme	MISSING	MISSING	EP9000-PCSF00446_00-THEME201410FW001	
PCSF00446	EU	Freedom Wars Kouken Girls Premium Theme	MISSING	MISSING	EP9000-PCSF00446_00-THEME201412FW002	
PCSF00536	EU	Oreshika: Tainted Bloodlines Theme	http://zeus.dl.playstation.net/cdn/EP9000/PCSF00536_00/MIVVLhMKFxaxLQxUbKyydaKSZnvqpEinatumSziGDKrguJuvigvTRNsyAFxPeSNv.pkg	KO5ifR1dQ+e7BlgiTDM1NgPZ7xriYYBkpQU+/+ncC96hcVOVccpSG+t6F++a0Rgf3AAAEw0SNwAA	EP9000-PCSF00536_00-ETH0000000000018	0
PCSF00688	EU	PlayStation 20th Anniversary	http://zeus.dl.playstation.net/cdn/EP9000/PCSF00688_00/FDAwnVuVAeiVXtsbWkGTpeMhgueLKvhUHSQbBCbAUBCwfdrMBsqwJJwHWOXPbxra.pkg	KO5ifR1dQ+e7BlgiTDOzsADZb2QQ4uHo5+cZ4uHqC7TLEJ//om/szl63/nDa3Mqfm5+uq+cbjfHBDQAPoBZY	EP9000-PCSF00688_00-20THANNITHEME001	0
PCSF00688	EU	PlayStation Vita Birthday Theme	http://zeus.dl.playstation.net/cdn/EP9000/PCSF00688_00/EP9000-PCSF00688_00-EWP0000000000047_bg_2_8aa2e230b423e463ce915fbaab486209c1d88a91.pkg	KO5ifR1dQ+e7BlgiTDOzsADZ7xoegLDRwMQcn//eyC25cmDLdLXLv7+nL4kxNxmN8cENAO62FSAA	EP9000-PCSF00688_00-EWP0000000000047	0
PCSF00688	EU	Toro and Friends Theme	http://zeus.dl.playstation.net/cdn/EP9000/PCSF00688_00/EP9000-PCSF00688_00-EWP0000000000049_bg_1_245e1417f2acd4276da97f31d4e1719c00665f75.pkg	KO5ifR1dQ+e7BlgiTDOzsADZ7xoegLDRwMQSn/9+cLwR0Lmt+ibbv5x33mNrttEYH9wAAEW1EuwA	EP9000-PCSF00688_00-EWP0000000000049	0
PCSF00688	EU	Oreshika: Tainted Bloodlines Theme	MISSING	MISSING	EP9000-PCSF00688_00-ORESHIKATHEME001	
PCSF00688	EU	Crystal Theme	http://zeus.dl.playstation.net/cdn/EP9000/PCSF00688_00/rKcDUoJQhJfyaZdqaRIeYTpjVhLVfmzUOhhVwBppmBlinogksNwYKMVgqzoRhgzr.pkg	KO5ifR1dQ+e7BlgiTDOzsADZH4Cwz8DI0tAIn/8qp/7dvECrwlIiryYndkZG2WiMD24AAIGdExcA	EP9000-PCSF00688_00-P000000000002912	0
