GameId	Region	GameTitle	URL	ContentId
PPSA-15238		Under Night In-Birth II Sys:Celes		
PPSA-15239		NARAKA: BLADEPOINT		
PPSA-15240		Princess Maker 2 Regeneration		
PPSA-15241		Princess Maker 2 Regeneration		
PPSA-15242		Princess Maker 2 Regeneration		
PPSA-15243		Princess Maker 2 Regeneration		
PPSA-15245		Phantom Blade: Executioners		
PPSA-15246		Teardown		
PPSA-15247		Teardown		
PPSA-15255		Antigravity Racing		
PPSA-15256		Penny’s Big Breakaway		
PPSA-15257		Penny’s Big Breakaway		
PPSA-15258		Volgarr the Viking II		
PPSA-15260		Volgarr the Viking II		
PPSA-15261		Arashi: Castles of Sin - Final Cut		
PPSA-15263		Arashi: Castles of Sin - Final Cut		
PPSA-15266		Granblue Fantasy Versus: Rising		
PPSA-15272		Backpack Hero		
PPSA-15274		Days of Doom		
PPSA-15275		Days of Doom		
PPSA-15277		Transport Fever 2: Console Edition		
PPSA-15278		SNWBRD: Freestyle Snowboarding		
PPSA-15279		SNWBRD: Freestyle Snowboarding		
PPSA-15280		SNWBRD: Freestyle Snowboarding		
PPSA-15281		SNWBRD: Freestyle Snowboarding		
PPSA-15290		I Love Finding Birds Collector's Edition		
PPSA-15292		I Love Finding Birds Collector's Edition		
PPSA-15293		Mighty Mage		
PPSA-15294		Mighty Mage		
PPSA-15295		Mighty Mage		
PPSA-15296		Mighty Mage		
PPSA-15297		Grand Theft Auto: The Trilogy: The Definitive Edition		
PPSA-15298		Labyrinth		
PPSA-15299		Labyrinth		
PPSA-15300		Antigravity Racing		
PPSA-15301		NBA 2K24		
PPSA-15302		NBA 2K24		
PPSA-15303		Skautfold: Shrouded in Sanity		
PPSA-15304		METAL GEAR SOLID Δ: SNAKE EATER		
PPSA-15306		Shin Megami Tensei V: Vengeance		
PPSA-15310		C-Smash VRS		
PPSA-15311		Valthirian Arc: Hero School Story 2		
PPSA-15313		C-Smash VRS		
PPSA-15314		C-Smash VRS		
PPSA-15316		UNO®		
PPSA-15317		UNO®		
PPSA-15318		UNO®		
PPSA-15319		The Plucky Squire		
PPSA-15328		Shame Legacy		
PPSA-15335		Down and Out		
PPSA-15336		MORDHAU		
PPSA-15337		MORDHAU		
PPSA-15338		Rocket Knight Adventures: Re-Sparked Collection		
PPSA-15339		Ninja Five-O		
PPSA-15340		SpongeBob SquarePants™: The Patrick Star Game		
PPSA-15341		SpongeBob SquarePants™: The Patrick Star Game		
PPSA-15342		Bahnsen Knights		
PPSA-15343		Bahnsen Knights		
PPSA-15344		Bahnsen Knights		
PPSA-15345		Pretty Girls 2048 Strike		
PPSA-15346		Pretty Girls 2048 Strike		
PPSA-15347		Pizza Possum		
PPSA-15348		Pizza Possum		
PPSA-15349		Trepang2		
PPSA-15350		Trepang2		
PPSA-15352		To Hell With The Ugly		
PPSA-15353		Mirrored Souls		
PPSA-15354		Mirrored Souls		
PPSA-15355		Food Boy		
PPSA-15356		Food Boy		
PPSA-15357		UDO		
PPSA-15359		HOLYHUNT		
PPSA-15363		Omega Strikers		
PPSA-15364		Omega Strikers		
PPSA-15365		Omega Strikers		
PPSA-15367		Contra: Operation Galuga		
PPSA-15368		Contra: Operation Galuga		
PPSA-15370		Punch Club 2: Fast Forward		
PPSA-15371		Punch Club 2: Fast Forward		
PPSA-15372		Super Box Delivery: Beyond the Horizon		
PPSA-15373		Super Box Delivery: Beyond the Horizon		
PPSA-15380		Sister		
PPSA-15381		Sister		
PPSA-15382		Sister		
PPSA-15383		Sister		
PPSA-15384		Math World VR		
PPSA-15385		Math World VR		
PPSA-15386		Math World VR		
PPSA-15387		Math World VR		
PPSA-15388		High On Life		
PPSA-15389		High On Life		
PPSA-15390		Slave Zero X		
PPSA-15391		The Big Con - GRIFT OF THE YEAR EDITION		
PPSA-15392		The Big Con - GRIFT OF THE YEAR EDITION		
PPSA-15393		Mystic Gate		
PPSA-15394		Mystic Gate		
PPSA-15396		Fluffy Milo		
PPSA-15397		Fluffy Milo		
PPSA-15398		Box To The Beat VR		
PPSA-15399		Box To The Beat VR		
PPSA-15400		Agriculture		
PPSA-15401		Agriculture		
PPSA-15403		Baldo		
PPSA-15404		Baldo		
PPSA-15405		The Caligula Effect: Overdose		
PPSA-15407		ALTAIR BREAKER		
PPSA-15408		ALTAIR BREAKER		
PPSA-15409		ALTAIR BREAKER		
PPSA-15410		ALTAIR BREAKER		
PPSA-15418		MASTERCHEF - The Official Video Game		
PPSA-15420		PAW Patrol: Grand Prix		
PPSA-15421		Until Dawn™		
PPSA-15426		Sea of Stars		
PPSA-15427		Sea of Stars		
PPSA-15430		Mad Devils: Damned-finitive Edition		
PPSA-15431		Mad Devils: Damned-finitive Edition		
PPSA-15432		Mad Devils: Damned-finitive Edition		
PPSA-15433		Thank Goodness You're Here!		
PPSA-15434		Thank Goodness You're Here!		
PPSA-15435		Superfidos		
PPSA-15436		Superfidos		
PPSA-15442		Hayarigami: Met. Police Dept. Paranormal Files		
PPSA-15443		Hayarigami 2: Met. Police Dept. Paranormal Files		
PPSA-15444		Hayarigami 3: Met. Police Dept. Paranormal Files		
PPSA-15446		Lies of P		
PPSA-15447		Necrosmith		
PPSA-15448		Necrosmith		
PPSA-15449		Spectrolite		
PPSA-15450		Necrosmith		
PPSA-15451		Spectrolite		
PPSA-15452		Necrosmith		
PPSA-15453		Deceit 2		
PPSA-15454		Cat Souls		
PPSA-15455		Cat Souls		
PPSA-15456		Gastro Force		
PPSA-15457		Gastro Force		
PPSA-15458		The Sisters 2: Road to Fame		
PPSA-15459		The Sisters 2: Road to Fame		
PPSA-15460		Ultra Pixel Survive		
PPSA-15461		Ultra Pixel Survive		
PPSA-15462		Gematombe		
PPSA-15463		Gematombe		
PPSA-15464		Until You Fall		
PPSA-15465		Ashina: The Red Witch		
PPSA-15466		Ashina: The Red Witch		
PPSA-15467		Cyber Citizen Shockman		
PPSA-15468		Cyber Citizen Shockman		
PPSA-15469		Sephonie		
PPSA-15470		Sephonie		
PPSA-15471		Hirilun		
PPSA-15472		Hirilun		
PPSA-15473		One More Dungeon 2		
PPSA-15474		One More Dungeon 2		
PPSA-15476		METAL SLUG ATTACK RELOADED		
PPSA-15477		From Space		
PPSA-15478		Survivor: Castaway Island		
PPSA-15479		Survivor: Castaway Island		
PPSA-15480		F1 Manager 2023		
PPSA-15481		F1 Manager 2023		
PPSA-15482		DreamWorks All-Star Kart Racing		
PPSA-15483		DreamWorks All-Star Kart Racing		
PPSA-15486		Shin Megami Tensei V: Vengeance		
PPSA-15488		THE Table Game Deluxe		
PPSA-15489		THE Table Game Deluxe		
PPSA-15490		THE Table Game Deluxe		
PPSA-15491		Bleak Dystopia		
PPSA-15492		Bleak Dystopia		
PPSA-15493		Atomfall		
PPSA-15494		Sky Q		
PPSA-15495		Deceit 2		
PPSA-15496		Closer the Distance		
PPSA-15497		Closer the Distance		
PPSA-15498		Closer the Distance		
PPSA-15499		Closer the Distance		
PPSA-15500		The Foglands		
PPSA-15502		WrestleQuest		
PPSA-15503		The Foglands		
PPSA-15504		The Foglands		
PPSA-15505		The Foglands		
PPSA-15506		Rogue Legacy 2		
PPSA-15508		The Last of Us Part II Remastered		
PPSA-15509		Egglien		
PPSA-15510		Egglien		
PPSA-15511		The Last of Us™ Part II		
PPSA-15512		The Last of Us™ Part II		
PPSA-15513		Cartel Tycoon		
PPSA-15514		Cartel Tycoon		
PPSA-15515		YLE Areena		
PPSA-15516		NBA App		
PPSA-15517		THRONE AND LIBERTY (TL)		
PPSA-15518		THRONE AND LIBERTY (TL)		
PPSA-15520		SWOON!EARTH ESCAPE		
PPSA-15521		SWOON!EARTH ESCAPE		
PPSA-15522		Flightpath: Adventures in Venaris		
PPSA-15523		Flightpath: Adventures in Venaris		
PPSA-15524		The Making of Karateka PS4 & PS5		
PPSA-15525		The Making of Karateka PS4 & PS5		
PPSA-15526		RedRaptor		
PPSA-15527		RedRaptor		
PPSA-15528		Ambulance Life: A Paramedic Simulator		
PPSA-15530		Dead End City		
PPSA-15531		Dead End City		
PPSA-15532		Betomis		
PPSA-15533		Betomis		
PPSA-15534		Rayland 2		
PPSA-15535		Rayland 2		
PPSA-15536		Skull Island: Rise of Kong		
PPSA-15537		Skull Island: Rise of Kong		
PPSA-15540		Concord		
PPSA-15541		Little Disaster		
PPSA-15542		Little Disaster		
PPSA-15543		Space Docker VR		
PPSA-15546		Pentiment		
PPSA-15547		Grounded PS4® & PS5®		
PPSA-15549		Sky X		
PPSA-15550		From Space		
PPSA-15551		Breakers Collection		
PPSA-15552		Dead Cells		
PPSA-15553		Breakers Collection		
PPSA-15554		Dead Cells		
PPSA-15557		MIDNIGHT Remastered		
PPSA-15558		MIDNIGHT Remastered		
PPSA-15559		MIDNIGHT Remastered		
PPSA-15560		MIDNIGHT Remastered		
PPSA-15561		Wayfinder		
PPSA-15562		Wayfinder		
PPSA-15563		Wayfinder		
PPSA-15564		Wayfinder		
PPSA-15565		Acceptance		
PPSA-15566		Acceptance		
PPSA-15567		The Witch of the Ihanashi		
PPSA-15569		Nick Jr. Party Adventure		
PPSA-15570		Nick Jr. Party Adventure		
PPSA-15572		South Park: Snow Day!		
PPSA-15573		South Park: Snow Day!		
PPSA-15574		South Park: Snow Day!		
PPSA-15584		The Twilight Zone™		
PPSA-15585		The Twilight Zone™		
PPSA-15586		Wild Seas		
PPSA-15587		Wild Seas		
PPSA-15588		Wild Seas		
PPSA-15589		Wild Seas		
PPSA-15590		Masternoid		
PPSA-15591		Chronicles of 2 Heroes: Amaterasu's Wrath		
PPSA-15592		Chronicles of 2 Heroes: Amaterasu's Wrath		
PPSA-15593		Light of Life		
PPSA-15594		Light of Life		
PPSA-15602		Buddy Simulator 1984		
PPSA-15603		Buddy Simulator 1984		
PPSA-15604		Buddy Simulator 1984		
PPSA-15605		Buddy Simulator 1984		
PPSA-15606		Galacticare		
PPSA-15607		Galacticare		
PPSA-15608		Galacticare		
PPSA-15609		Galacticare		
PPSA-15610		Until You Fall		
PPSA-15611		Until You Fall		
PPSA-15612		Until You Fall		
PPSA-15616		502's Arcade		
PPSA-15617		502's Arcade		
PPSA-15620		Rakuten TV		
PPSA-15627		Phantom Fury		
PPSA-15630		To Hell With The Ugly		
PPSA-15631		Ghost Files: The Face of Guilt		
PPSA-15632		Ghost Files: The Face of Guilt		
PPSA-15633		Lost Eidolons		
PPSA-15634		Lost Eidolons		
PPSA-15638		Tamarak Trail		
PPSA-15639		Tamarak Trail		
PPSA-15640		Stray Souls		
PPSA-15641		Stray Souls		
PPSA-15645		Castlevania Dominus Collection		
PPSA-15648		Red Matter 2		
PPSA-15651		Disney Epic Mickey: Rebrushed		
PPSA-15652		Joe Wander and the Enigmatic Adventures		
PPSA-15653		Air Twister		
PPSA-15654		Air Twister		
PPSA-15655		Air Twister		
PPSA-15656		Disney Epic Mickey: Rebrushed		
PPSA-15657		Disney Epic Mickey: Rebrushed		
PPSA-15658		Sokomage		
PPSA-15659		Sokomage		
PPSA-15660		Sokomage		
PPSA-15661		Sokomage		
PPSA-15662		EA Sports FC 24		
PPSA-15665		Wanderer: The Fragments of Fate		
PPSA-15671		Everspace 2		
PPSA-15675		Ominous Tales: The Forsaken Isle - Collectors Edition		
PPSA-15676		Ominous Tales: The Forsaken Isle - Collectors Edition		
PPSA-15678		Warhammer 40,000: Rogue Trader		
PPSA-15683		Ghostrunner 2		
PPSA-15684		Ghostrunner 2		
PPSA-15685		Ghostrunner 2		
PPSA-15686		Death or Treat		
PPSA-15687		Death or Treat		
PPSA-15688		Death or Treat		
PPSA-15689		Death or Treat		
PPSA-15692		Warhammer 40,000: Rogue Trader		
PPSA-15693		Harvest Moon: The Winds of Anthos		
PPSA-15694		Metal Savior Black		
PPSA-15695		SOUL COVENANT		
PPSA-15696		SOUL COVENANT		
PPSA-15697		SOUL COVENANT		
PPSA-15698		SOUL COVENANT		
PPSA-15699		Tin Hearts		
PPSA-15704		Amazon Freevee		
PPSA-15706		15in1 Solitaire		
PPSA-15707		15in1 Solitaire		
PPSA-15708		15in1 Solitaire		
PPSA-15709		15in1 Solitaire		
PPSA-15712		Indoor Kickball		
PPSA-15713		Indoor Kickball		
PPSA-15714		Death, Soul & Robots		
PPSA-15715		Death, Soul & Robots		
PPSA-15716		Shin Megami Tensei V: Vengeance		
PPSA-15717		Shin Megami Tensei V: Vengeance		
PPSA-15718		Raiden NOVA		
PPSA-15719		Tin Hearts		
PPSA-15721		Adventure Pinball Bundle		
PPSA-15722		Adventure Pinball Bundle		
PPSA-15723		Chess Royal		
PPSA-15724		Chess Royal		
PPSA-15725		Chess Royal		
PPSA-15726		Chess Royal		
PPSA-15727		Alterity Experience		
PPSA-15728		Alterity Experience		
PPSA-15729		Train Sim World 4		
PPSA-15730		Train Sim World 4		
PPSA-15731		The Walking Dead: Destinies		
PPSA-15732		The Walking Dead: Destinies		
PPSA-15733		Wildshade: Unicorn Champions		
PPSA-15734		Wildshade: Unicorn Champions		
PPSA-15737		The Many Pieces of Mr. Coo		
PPSA-15738		The Many Pieces of Mr. Coo		
PPSA-15739		The Many Pieces of Mr. Coo		
PPSA-15740		The Many Pieces of Mr. Coo		
PPSA-15741		Gruta		
PPSA-15742		Gruta		
PPSA-15746		Trinity Fusion		
PPSA-15747		Trinity Fusion		
PPSA-15750		Rocket Knight Adventures: Re-Sparked Collection		
PPSA-15753		Nightmare Reaper		
PPSA-15754		Nightmare Reaper		
PPSA-15755		Nightmare Reaper		
PPSA-15756		Nightmare Reaper		
PPSA-15759		Somerville		
PPSA-15760		Football Manager 2024 Console		
PPSA-15766		Black Death : A Tragic Dirge		
PPSA-15767		Black Death : A Tragic Dirge		
PPSA-15768		Ubisoft+ Classics		
PPSA-15769		Retreat To Enen		
PPSA-15770		Retreat To Enen		
PPSA-15771		Retreat To Enen		
PPSA-15772		Retreat To Enen		
PPSA-15773		Ubisoft+ Classics		
PPSA-15774		Ubisoft+ Classics		
PPSA-15775		Ubisoft+ Classics		
PPSA-15785		B99 Overclocked		
PPSA-15788		HUNTER×HUNTER NEN×IMPACT		
PPSA-15791		Crisis Brigade 2 reloaded		
PPSA-15792		Crisis Brigade 2 reloaded		
PPSA-15793		Ragnarock		
PPSA-15794		Ragnarock		
PPSA-15795		Paperman: Adventure Delivered		
PPSA-15796		Paperman: Adventure Delivered		
PPSA-15797		Paperman: Adventure Delivered		
PPSA-15798		Paperman: Adventure Delivered		
PPSA-15799		Masternoid		
PPSA-15801		Kentucky Route Zero: TV Edition		
PPSA-15802		Kentucky Route Zero: TV Edition		
PPSA-15803		Kentucky Route Zero: TV Edition		
PPSA-15804		Kentucky Route Zero: TV Edition		
PPSA-15806		G-Police		
PPSA-15808		G-Police		
PPSA-15811		MediEvil		
PPSA-15813		MediEvil		
PPSA-15818		Space Docker VR		
PPSA-15819		Space Docker VR		
PPSA-15820		Space Docker VR		
PPSA-15822		Sports Pinball Bundle		
PPSA-15823		Sports Pinball Bundle		
PPSA-15824		Adventure Pinball Bundle		
PPSA-15825		Sports Pinball Bundle		
PPSA-15826		Angry Birds VR: Isle of Pigs		
PPSA-15827		Cave Digger: Riches		
PPSA-15828		Cave Digger: Riches		
PPSA-15830		Garlic		
PPSA-15831		Garlic		
PPSA-15832		ChronoBreach Ultra		
PPSA-15833		ChronoBreach Ultra		
PPSA-15834		REPLIKATOR		
PPSA-15835		REPLIKATOR		
PPSA-15836		Pickleball Smash		
PPSA-15837		Pickleball Smash		
PPSA-15838		Between Time: Escape Room		
PPSA-15839		Between Time: Escape Room		
PPSA-15840		Between Time: Escape Room		
PPSA-15841		Suicide Guy: The Lost Dreams		
PPSA-15842		Suicide Guy: The Lost Dreams		
PPSA-15843		Sakura MMO Extra		
PPSA-15844		Sakura MMO Extra		
PPSA-15845		Would you like to run an idol café? 3		
PPSA-15846		Would you like to run an idol café? 3		
PPSA-15847		Sable's Grimoire: A Dragon's Treasure		
PPSA-15848		Sable's Grimoire: A Dragon's Treasure		
PPSA-15849		Sable's Grimoire: Man And Elf		
PPSA-15850		Sable's Grimoire: Man And Elf		
PPSA-15853		Metal Gear Solid: Master Collection Vol. 1		
PPSA-15854		Metal Gear Solid: Master Collection Vol. 1		
PPSA-15855		Metal Gear Solid: Master Collection Vol. 1		
PPSA-15856		Metal Gear Solid: Master Collection Vol. 1		
PPSA-15866		Fate Seeker II		
PPSA-15867		Oaken		
PPSA-15868		Oaken		
PPSA-15869		Pathfinder: Wrath of the Righteous		
PPSA-15870		Pathfinder: Wrath of the Righteous		
PPSA-15876		Mia and the Dragon Princess		
PPSA-15877		Mia and the Dragon Princess		
PPSA-15878		Propagation: Paradise Hotel		
PPSA-15879		Propagation: Paradise Hotel		
PPSA-15880		Lil' Guardsman		
PPSA-15881		Lil' Guardsman		
PPSA-15886		Harvest Moon: The Winds of Anthos		
PPSA-15887		Earth Defense Force: World Brothers 2		
PPSA-15888		Lies of P		
PPSA-15889		Lies of P		
PPSA-15890		Lies of P		
PPSA-15891		Lempo		
PPSA-15892		Elypse		
PPSA-15893		Eternights		
PPSA-15894		Gravity Circuit		
PPSA-15895		Late Shift		
PPSA-15896		Late Shift		
PPSA-15897		The Complex		
PPSA-15898		The Complex		
PPSA-15899		Five Dates		
PPSA-15900		Five Dates		
PPSA-15901		Bunhouse		
PPSA-15902		Bunhouse		
PPSA-15903		Zombie Soup		
PPSA-15904		Zombie Soup		
PPSA-15905		Zombie Soup		
PPSA-15906		Zombie Soup		
PPSA-15907		Legend of Keepers: Career of a Dungeon Manager		
PPSA-15908		Legend of Keepers: Career of a Dungeon Manager		
PPSA-15909		Gravity Oddity		
PPSA-15910		Tennis On-Court		
PPSA-15911		Tennis On-Court		
PPSA-15912		Tennis On-Court		
PPSA-15913		Tennis On-Court		
PPSA-15914		Fusion Paradox		
PPSA-15915		Fusion Paradox		
PPSA-15916		Fusion Paradox		
PPSA-15917		Fusion Paradox		
PPSA-15918		Pixel Ripped 1978		
PPSA-15919		Creepy Tale: Ingrid Penance		
PPSA-15920		Creepy Tale: Ingrid Penance		
PPSA-15921		Creepy Tale: Ingrid Penance		
PPSA-15922		Creepy Tale: Ingrid Penance		
PPSA-15923		Contra: Operation Galuga		
PPSA-15924		Contra: Operation Galuga		
PPSA-15927		Earth Defense Force: World Brothers 2		
PPSA-15928		Earth Defense Force: World Brothers 2		
PPSA-15929		Bud Spencer & Terence Hill: Slaps and Beans 2		
PPSA-15930		Bud Spencer & Terence Hill: Slaps and Beans 2		
PPSA-15931		Ad Infinitum		
PPSA-15932		Ad Infinitum		
PPSA-15933		Ad Infinitum		
PPSA-15934		Ad Infinitum		
PPSA-15935		SENSEs: Midnight		
PPSA-15936		Hidden Cats in London		
PPSA-15937		Hidden Cats in London		
PPSA-15938		Hidden Cats in London		
PPSA-15939		Hidden Cats in London		
PPSA-15942		Ninja Five-O		
PPSA-15949		SENSEs: Midnight		
PPSA-15950		Cavity Busters		
PPSA-15952		Cave Digger 2		
PPSA-15953		Cave Digger 2		
PPSA-15957		Super Trunko Go		
PPSA-15959		Pixel Ripped 1978		
PPSA-15961		AK-xolotl		
PPSA-15962		AK-xolotl		
PPSA-15966		BROK the InvestiGator		
PPSA-15967		BROK the InvestiGator		
PPSA-15968		BROK the InvestiGator		
PPSA-15969		The Utility Room		
PPSA-15972		DYNASTY WARRIORS: ORIGINS		
PPSA-15973		DYNASTY WARRIORS: ORIGINS		
PPSA-15974		UFL		
PPSA-15979		Hero Survival		
PPSA-15980		Hero Survival		
PPSA-15981		Hero Survival		
PPSA-15982		Hero Survival		
PPSA-15983		Bish Bash Bots		
PPSA-15984		Bish Bash Bots		
PPSA-15985		Forklift 2024 - The Simulation		
PPSA-15986		Forklift 2024 - The Simulation		
PPSA-15988		Monster Battle		
PPSA-15989		Monster Battle		
PPSA-15990		Monster Battle		
PPSA-15993		UFC 5		
PPSA-15994		UFC 5		
PPSA-15995		Popcorn Rocket		
PPSA-15996		Dark Deception		
PPSA-15997		Dark Deception		
PPSA-15998		Dark Deception		
PPSA-15999		Dark Deception		
PPSA-16004		Rubberduck Wave Racer		
PPSA-16005		Rubberduck Wave Racer		
PPSA-16006		Wildermyth: Console Edition		
PPSA-16007		Wildermyth: Console Edition		
PPSA-16016		Mortal Kombat 1		
PPSA-16017		Mortal Kombat 1		
PPSA-16018		Double Dragon Gaiden: Rise of the Dragons		
PPSA-16019		Double Dragon Gaiden: Rise of the Dragons		
PPSA-16020		Mortal Kombat 1		
PPSA-16021		Mortal Kombat 1		
PPSA-16026		Project Nightmares Case 36: Henrietta Kedward		
PPSA-16027		Project Nightmares Case 36: Henrietta Kedward		
PPSA-16028		Project Nightmares Case 36: Henrietta Kedward		
PPSA-16029		Redemption Reapers		
PPSA-16035		The Forest Cathedral		
PPSA-16040		MACROSS -Shooting Insight-		
PPSA-16041		Mushoku Tensei: Jobless Reincarnation Quest of Memories		
PPSA-16046		Granblue Fantasy Versus: Rising		
PPSA-16047		Granblue Fantasy Versus: Rising		
PPSA-16048		Granblue Fantasy Versus: Rising		
PPSA-16049		Army of Ruin		
PPSA-16050		Army of Ruin		
PPSA-16051		Galaxy Champions TV		
PPSA-16052		Galaxy Champions TV		
PPSA-16053		Galaxy Champions TV		
PPSA-16054		Galaxy Champions TV		
PPSA-16055		Travel The Words		
PPSA-16057		Travel The Words		
PPSA-16058		Travel The Words		
PPSA-16059		Travel The Words		
PPSA-16060		Travel The Words		
PPSA-16061		Travel The Words		
PPSA-16062		Travel The Words		
PPSA-16063		Travel The Words		
PPSA-16066		Stay Out of the House		
PPSA-16067		Alchemy Garden		
PPSA-16068		Alchemy Garden		
PPSA-16069		Stay Out of the House		
PPSA-16070		Stay Out of the House		
PPSA-16071		Stay Out of the House		
PPSA-16072		No One Lives Under the Lighthouse		
PPSA-16073		No One Lives Under the Lighthouse		
PPSA-16078		Amerzone - The Explorer's Legacy		
PPSA-16081		Sokolab		
PPSA-16082		Sokolab		
PPSA-16083		Sokolab		
PPSA-16084		Sokolab		
PPSA-16088		Fluffy Milo		
PPSA-16089		Fluffy Milo		
PPSA-16090		GNOSIA		
PPSA-16091		GNOSIA		
PPSA-16092		GNOSIA		
PPSA-16093		GNOSIA		
PPSA-16094		Visions of Mana		
PPSA-16095		Visions of Mana		
PPSA-16096		Visions of Mana		
PPSA-16097		Visions of Mana		
PPSA-16098		Grandia		
PPSA-16099		TOSS!		
PPSA-16100		I'LL KILL HER		
PPSA-16101		I'LL KILL HER		
PPSA-16102		I'LL KILL HER		
PPSA-16103		I'LL KILL HER		
PPSA-16104		Crime Boss: Rockay City		
PPSA-16105		Life is Strange: Double Exposure		
PPSA-16106		Life is Strange: Double Exposure		
PPSA-16107		Life is Strange: Double Exposure		
PPSA-16108		Life is Strange: Double Exposure		
PPSA-16109		The Mortuary Assistant		
PPSA-16110		The Mortuary Assistant		
PPSA-16111		Whitestone		
PPSA-16112		The Utility Room		
PPSA-16118		Redemption Reapers		
PPSA-16119		Redemption Reapers		
PPSA-16120		Redemption Reapers		
PPSA-16121		SaGa Emerald Beyond		
PPSA-16122		SaGa Emerald Beyond		
PPSA-16123		SaGa Emerald Beyond		
PPSA-16124		Crymachina		
PPSA-16130		TRIPP: A New Way to Meditate		
PPSA-16131		TRIPP: A New Way to Meditate		
